current_path,proposed_new_path,category,size_mb,reason,compression_recommendation,safe_delete_after_backup
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\figures\2022_table_8_lasso_final_cdd_marjinal_etki_aylik.png,archive_full/figures/2022_table_8_lasso_final_cdd_marjinal_etki_aylik.png,archived_experiment,0.0473,figure not in curated reviewer package,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\figures\2022_table_8_lasso_final_hdd_marjinal_etki_aylik.png,archive_full/figures/2022_table_8_lasso_final_hdd_marjinal_etki_aylik.png,archived_experiment,0.0898,figure not in curated reviewer package,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\figures\2023_aylik_ortalama_tuketim.png,archive_full/figures/2023_aylik_ortalama_tuketim.png,archived_experiment,0.0262,figure not in curated reviewer package,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\figures\2023_gunluk_gercek_vs_ols.png,archive_full/figures/2023_gunluk_gercek_vs_ols.png,archived_experiment,0.1951,figure not in curated reviewer package,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\figures\2023_saatlik_tuketim_profili.png,archive_full/figures/2023_saatlik_tuketim_profili.png,archived_experiment,0.0503,figure not in curated reviewer package,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\figures\2023_table_1_lasso_final_cdd_marjinal_etki_aylik.png,archive_full/figures/2023_table_1_lasso_final_cdd_marjinal_etki_aylik.png,archived_experiment,0.0623,figure not in curated reviewer package,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\figures\2023_table_1_lasso_final_hdd_marjinal_etki_aylik.png,archive_full/figures/2023_table_1_lasso_final_hdd_marjinal_etki_aylik.png,archived_experiment,0.0345,figure not in curated reviewer package,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\figures\2023_table_2_lasso_final_cdd_marjinal_etki_aylik.png,archive_full/figures/2023_table_2_lasso_final_cdd_marjinal_etki_aylik.png,archived_experiment,0.0637,figure not in curated reviewer package,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\figures\2023_table_2_lasso_final_hdd_marjinal_etki_aylik.png,archive_full/figures/2023_table_2_lasso_final_hdd_marjinal_etki_aylik.png,archived_experiment,0.0359,figure not in curated reviewer package,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\figures\2023_table_3_lasso_final_cdd_marjinal_etki_aylik.png,archive_full/figures/2023_table_3_lasso_final_cdd_marjinal_etki_aylik.png,archived_experiment,0.0675,figure not in curated reviewer package,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\figures\2023_table_3_lasso_final_hdd_marjinal_etki_aylik.png,archive_full/figures/2023_table_3_lasso_final_hdd_marjinal_etki_aylik.png,archived_experiment,0.0392,figure not in curated reviewer package,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\figures\2023_table_4_lasso_final_cdd_marjinal_etki_aylik.png,archive_full/figures/2023_table_4_lasso_final_cdd_marjinal_etki_aylik.png,archived_experiment,0.0846,figure not in curated reviewer package,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\figures\2023_table_4_lasso_final_hdd_marjinal_etki_aylik.png,archive_full/figures/2023_table_4_lasso_final_hdd_marjinal_etki_aylik.png,archived_experiment,0.0836,figure not in curated reviewer package,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\figures\2023_table_5_lasso_final_cdd_marjinal_etki_aylik.png,archive_full/figures/2023_table_5_lasso_final_cdd_marjinal_etki_aylik.png,archived_experiment,0.069,figure not in curated reviewer package,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\figures\2023_table_5_lasso_final_hdd_marjinal_etki_aylik.png,archive_full/figures/2023_table_5_lasso_final_hdd_marjinal_etki_aylik.png,archived_experiment,0.0405,figure not in curated reviewer package,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\figures\2023_table_6_lasso_final_cdd_marjinal_etki_aylik.png,archive_full/figures/2023_table_6_lasso_final_cdd_marjinal_etki_aylik.png,archived_experiment,0.07,figure not in curated reviewer package,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\figures\2023_table_6_lasso_final_hdd_marjinal_etki_aylik.png,archive_full/figures/2023_table_6_lasso_final_hdd_marjinal_etki_aylik.png,archived_experiment,0.0417,figure not in curated reviewer package,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\figures\2023_table_7_lasso_final_cdd_marjinal_etki_aylik.png,archive_full/figures/2023_table_7_lasso_final_cdd_marjinal_etki_aylik.png,archived_experiment,0.0683,figure not in curated reviewer package,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\figures\2023_table_7_lasso_final_hdd_marjinal_etki_aylik.png,archive_full/figures/2023_table_7_lasso_final_hdd_marjinal_etki_aylik.png,archived_experiment,0.0459,figure not in curated reviewer package,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\figures\2023_table_8_lasso_final_cdd_marjinal_etki_aylik.png,archive_full/figures/2023_table_8_lasso_final_cdd_marjinal_etki_aylik.png,archived_experiment,0.0637,figure not in curated reviewer package,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\figures\2023_table_8_lasso_final_hdd_marjinal_etki_aylik.png,archive_full/figures/2023_table_8_lasso_final_hdd_marjinal_etki_aylik.png,archived_experiment,0.0435,figure not in curated reviewer package,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\figures\2024_aylik_ortalama_tuketim.png,archive_full/figures/2024_aylik_ortalama_tuketim.png,archived_experiment,0.026,figure not in curated reviewer package,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\figures\2024_gunluk_gercek_vs_ols.png,archive_full/figures/2024_gunluk_gercek_vs_ols.png,archived_experiment,0.2064,figure not in curated reviewer package,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\figures\2024_saatlik_tuketim_profili.png,archive_full/figures/2024_saatlik_tuketim_profili.png,archived_experiment,0.0518,figure not in curated reviewer package,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\figures\2024_table_1_lasso_final_cdd_marjinal_etki_aylik.png,archive_full/figures/2024_table_1_lasso_final_cdd_marjinal_etki_aylik.png,archived_experiment,0.0849,figure not in curated reviewer package,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\figures\2024_table_1_lasso_final_hdd_marjinal_etki_aylik.png,archive_full/figures/2024_table_1_lasso_final_hdd_marjinal_etki_aylik.png,archived_experiment,0.1036,figure not in curated reviewer package,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\figures\2024_table_2_lasso_final_cdd_marjinal_etki_aylik.png,archive_full/figures/2024_table_2_lasso_final_cdd_marjinal_etki_aylik.png,archived_experiment,0.0862,figure not in curated reviewer package,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\figures\2024_table_2_lasso_final_hdd_marjinal_etki_aylik.png,archive_full/figures/2024_table_2_lasso_final_hdd_marjinal_etki_aylik.png,archived_experiment,0.105,figure not in curated reviewer package,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\figures\2024_table_3_lasso_final_cdd_marjinal_etki_aylik.png,archive_full/figures/2024_table_3_lasso_final_cdd_marjinal_etki_aylik.png,archived_experiment,0.0909,figure not in curated reviewer package,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\figures\2024_table_3_lasso_final_hdd_marjinal_etki_aylik.png,archive_full/figures/2024_table_3_lasso_final_hdd_marjinal_etki_aylik.png,archived_experiment,0.1093,figure not in curated reviewer package,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\figures\2024_table_4_lasso_final_cdd_marjinal_etki_aylik.png,archive_full/figures/2024_table_4_lasso_final_cdd_marjinal_etki_aylik.png,archived_experiment,0.0749,figure not in curated reviewer package,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\figures\2024_table_4_lasso_final_hdd_marjinal_etki_aylik.png,archive_full/figures/2024_table_4_lasso_final_hdd_marjinal_etki_aylik.png,archived_experiment,0.0974,figure not in curated reviewer package,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\figures\2024_table_5_lasso_final_cdd_marjinal_etki_aylik.png,archive_full/figures/2024_table_5_lasso_final_cdd_marjinal_etki_aylik.png,archived_experiment,0.092,figure not in curated reviewer package,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\figures\2024_table_5_lasso_final_hdd_marjinal_etki_aylik.png,archive_full/figures/2024_table_5_lasso_final_hdd_marjinal_etki_aylik.png,archived_experiment,0.1108,figure not in curated reviewer package,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\figures\2024_table_6_lasso_final_cdd_marjinal_etki_aylik.png,archive_full/figures/2024_table_6_lasso_final_cdd_marjinal_etki_aylik.png,archived_experiment,0.093,figure not in curated reviewer package,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\figures\2024_table_6_lasso_final_hdd_marjinal_etki_aylik.png,archive_full/figures/2024_table_6_lasso_final_hdd_marjinal_etki_aylik.png,archived_experiment,0.1121,figure not in curated reviewer package,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\figures\2024_table_7_lasso_final_cdd_marjinal_etki_aylik.png,archive_full/figures/2024_table_7_lasso_final_cdd_marjinal_etki_aylik.png,archived_experiment,0.0803,figure not in curated reviewer package,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\figures\2024_table_7_lasso_final_hdd_marjinal_etki_aylik.png,archive_full/figures/2024_table_7_lasso_final_hdd_marjinal_etki_aylik.png,archived_experiment,0.1045,figure not in curated reviewer package,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\figures\2024_table_8_lasso_final_cdd_marjinal_etki_aylik.png,archive_full/figures/2024_table_8_lasso_final_cdd_marjinal_etki_aylik.png,archived_experiment,0.0904,figure not in curated reviewer package,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\figures\2024_table_8_lasso_final_hdd_marjinal_etki_aylik.png,archive_full/figures/2024_table_8_lasso_final_hdd_marjinal_etki_aylik.png,archived_experiment,0.1068,figure not in curated reviewer package,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\figures\lasso_r_squared_karsilastirma_isiharitasi.png,archive_full/figures/lasso_r_squared_karsilastirma_isiharitasi.png,archived_experiment,0.1868,figure not in curated reviewer package,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\figures\nonrecursive_historical_residual_diagnostics.png,archive_full/figures/nonrecursive_historical_residual_diagnostics.png,archived_experiment,0.5872,figure not in curated reviewer package,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\figures\r_squared_karsilastirma_grafigi.png,archive_full/figures/r_squared_karsilastirma_grafigi.png,archived_experiment,0.1398,figure not in curated reviewer package,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\figures\r_squared_karsilastirma_isiharitasi.png,archive_full/figures/r_squared_karsilastirma_isiharitasi.png,archived_experiment,0.1804,figure not in curated reviewer package,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\figures\table3_2025_actual_vs_forecasts.png,archive_full/experiments/table3_rolling_month_ahead/table3_2025_actual_vs_forecasts.png,archived_experiment,0.357,figure not in curated reviewer package,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\figures\table3_2025_monthly_error_profile.png,archive_full/experiments/table3_rolling_month_ahead/table3_2025_monthly_error_profile.png,archived_experiment,0.2029,figure not in curated reviewer package,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\figures\table3_2025_monthly_rmse_comparison.png,archive_full/experiments/table3_rolling_month_ahead/table3_2025_monthly_rmse_comparison.png,archived_experiment,0.1324,figure not in curated reviewer package,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\figures\table3_2025_residual_comparison.png,archive_full/experiments/table3_rolling_month_ahead/table3_2025_residual_comparison.png,archived_experiment,0.2399,figure not in curated reviewer package,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\figures\table8_fully_blind_population_weighted_actual_vs_predicted_2025.png,archive_full/figures/table8_fully_blind_population_weighted_actual_vs_predicted_2025.png,archived_experiment,0.5397,figure not in curated reviewer package,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\figures\table8_fully_blind_population_weighted_actual_vs_predicted_2025_january.png,archive_full/experiments/discarded_trials/table8_fully_blind_population_weighted_actual_vs_predicted_2025_january.png,archived_experiment,0.3246,figure not in curated reviewer package,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\figures\table8_fully_blind_population_weighted_feature_importance.png,archive_full/figures/table8_fully_blind_population_weighted_feature_importance.png,archived_experiment,0.0543,figure not in curated reviewer package,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\figures\table8_fully_blind_population_weighted_residuals_2025.png,archive_full/figures/table8_fully_blind_population_weighted_residuals_2025.png,archived_experiment,0.2073,figure not in curated reviewer package,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\figures\table8_nonrecursive_historical_population_weighted_actual_vs_predicted_2025.png,archive_full/figures/table8_nonrecursive_historical_population_weighted_actual_vs_predicted_2025.png,archived_experiment,0.5523,figure not in curated reviewer package,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\figures\table8_nonrecursive_historical_population_weighted_residuals_2025.png,archive_full/figures/table8_nonrecursive_historical_population_weighted_residuals_2025.png,archived_experiment,0.197,figure not in curated reviewer package,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\figures\xgboost_2025_actual_vs_predicted.png,archive_full/figures/xgboost_2025_actual_vs_predicted.png,archived_experiment,0.6952,figure not in curated reviewer package,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\figures\xgboost_2025_actual_vs_predicted_january.png,archive_full/experiments/discarded_trials/xgboost_2025_actual_vs_predicted_january.png,archived_experiment,0.4698,figure not in curated reviewer package,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\figures\xgboost_2025_feature_importance.png,archive_full/figures/xgboost_2025_feature_importance.png,archived_experiment,0.0761,figure not in curated reviewer package,not_needed,no
